"Country","iso3","Year","control","Progress","Aspirational","Business as usual","p_change","a_change","aroc","model","wb2021","location","ref","asp","reach_base","refwsalt","aspwsalt","reach_75","reach_975","aroc2","p_change2","a_change2","ideal"
"DR Congo","COD",2018,0.10739574102026,0.10739574102026,0.10739574102026,0.10739574102026,0,0,0,"9","LIC","Democratic Republic of the Congo",0,0,Inf,2042,2034,2043,2034,0,0,0,0
"DR Congo","COD",2019,0.115229641213428,0.115229641213428,0.115229641213428,0.115229641213428,0,0,0,"9","LIC","Democratic Republic of the Congo",0,0,Inf,2042,2034,2043,2034,0,0,0,0
"Ecuador","ECU",2017,0.282535088387661,0.282535088387661,0.282535088387661,0.282535088387661,0,0,0,"4","UMIC","Ecuador",0,0,Inf,2034,2028,2036,2028,0,0,0,0
"Ecuador","ECU",2018,0.286899847164626,0.286899847164626,0.286899847164626,0.286899847164626,0,0,0,"4","UMIC","Ecuador",0,0,Inf,2034,2028,2036,2028,0,0,0,0
"Ecuador","ECU",2019,0.291449503206697,0.291449503206697,0.291449503206697,0.291449503206697,0,0,0,"4","UMIC","Ecuador",0,0,Inf,2034,2028,2036,2028,0,0,0,0
"Egypt","EGY",2017,0.179069341875065,0.179069341875065,0.179069341875065,0.179069341875065,0,0,0,"7","LMIC","Egypt",0,0,Inf,2037,2031,2040,2031,0,0,0,0
"Egypt","EGY",2018,0.18192113864745,0.18192113864745,0.18192113864745,0.18192113864745,0,0,0,"7","LMIC","Egypt",0,0,Inf,2037,2031,2040,2031,0,0,0,0
"Egypt","EGY",2019,0.18515647634063,0.18515647634063,0.18515647634063,0.18515647634063,0,0,0,"7","LMIC","Egypt",0,0,Inf,2037,2031,2040,2031,0,0,0,0
"El Salvador","SLV",2017,0.360582113772621,0.360582113772621,0.360582113772621,0.360582113772621,0,0,0,"2","LMIC","El Salvador",0,0,Inf,2031,2026,2033,2026,0,0,0,0
"El Salvador","SLV",2018,0.367533275290375,0.367533275290375,0.367533275290375,0.367533275290375,0,0,0,"2","LMIC","El Salvador",0,0,Inf,2031,2026,2033,2026,0,0,0,0
"El Salvador","SLV",2019,0.37454318424102,0.37454318424102,0.37454318424102,0.37454318424102,0,0,0,"2","LMIC","El Salvador",0,0,Inf,2031,2026,2033,2026,0,0,0,0
"Equatorial Guinea","GNQ",2017,0.100101792145564,0.100101792145564,0.100101792145564,0.100101792145564,0,0,0,"9","UMIC","Equatorial Guinea",0,0,Inf,2040,2034,2043,2034,0,0,0,0
"Equatorial Guinea","GNQ",2018,0.106926217187953,0.106926217187953,0.106926217187953,0.106926217187953,0,0,0,"9","UMIC","Equatorial Guinea",0,0,Inf,2040,2034,2043,2034,0,0,0,0
"Equatorial Guinea","GNQ",2019,0.114375512211082,0.114375512211082,0.114375512211082,0.114375512211082,0,0,0,"9","UMIC","Equatorial Guinea",0,0,Inf,2040,2034,2043,2034,0,0,0,0
"Eritrea","ERI",2017,0.105047173253921,0.105047173253921,0.105047173253921,0.105047173253921,0,0,0,"6","LIC","Eritrea",0,0,Inf,2041,2034,2042,2034,0,0,0,0
"Eritrea","ERI",2018,0.11473767994803,0.11473767994803,0.11473767994803,0.11473767994803,0,0,0,"6","LIC","Eritrea",0,0,Inf,2041,2034,2042,2034,0,0,0,0
"Eritrea","ERI",2019,0.12525715423189,0.12525715423189,0.12525715423189,0.12525715423189,0,0,0,"6","LIC","Eritrea",0,0,Inf,2041,2034,2042,2034,0,0,0,0
"Estonia","EST",2017,0.149973705799255,0.149973705799255,0.149973705799255,0.149973705799255,0,0,0,"9","HIC","Estonia",0,0,Inf,2037,2031,2041,2032,0,0,0,0
"Estonia","EST",2018,0.154612098556937,0.154612098556937,0.154612098556937,0.154612098556937,0,0,0,"9","HIC","Estonia",0,0,Inf,2037,2031,2041,2032,0,0,0,0
"Estonia","EST",2019,0.159665332856525,0.159665332856525,0.159665332856525,0.159665332856525,0,0,0,"9","HIC","Estonia",0,0,Inf,2037,2031,2041,2032,0,0,0,0
"Ethiopia","ETH",2017,0.0504654019093035,0.0504654019093035,0.0504654019093035,0.0504654019093035,0,0,0,"9","LIC","Ethiopia",0,0,Inf,2045,2038,2046,2038,0,0,0,0
"Ethiopia","ETH",2018,0.0555245995543092,0.0555245995543092,0.0555245995543092,0.0555245995543092,0,0,0,"9","LIC","Ethiopia",0,0,Inf,2045,2038,2046,2038,0,0,0,0
"Ethiopia","ETH",2019,0.0612104388995458,0.0612104388995458,0.0612104388995458,0.0612104388995458,0,0,0,"9","LIC","Ethiopia",0,0,Inf,2045,2038,2046,2038,0,0,0,0
"Fiji","FJI",2017,0.116669592969206,0.116669592969206,0.116669592969206,0.116669592969206,0,0,0,"9","UMIC","Fiji",0,0,Inf,2039,2033,2042,2034,0,0,0,0
"Fiji","FJI",2018,0.119783098665253,0.119783098665253,0.119783098665253,0.119783098665253,0,0,0,"9","UMIC","Fiji",0,0,Inf,2039,2033,2042,2034,0,0,0,0
"Fiji","FJI",2019,0.123303497869977,0.123303497869977,0.123303497869977,0.123303497869977,0,0,0,"9","UMIC","Fiji",0,0,Inf,2039,2033,2042,2034,0,0,0,0
"Finland","FIN",2017,0.2773436704044,0.2773436704044,0.2773436704044,0.2773436704044,0,0,0,"4","HIC","Finland",0,0,Inf,2033,2028,2036,2028,0,0,0,0
"Finland","FIN",2018,0.278774237912543,0.278774237912543,0.278774237912543,0.278774237912543,0,0,0,"4","HIC","Finland",0,0,Inf,2033,2028,2036,2028,0,0,0,0
"Finland","FIN",2019,0.280513685090853,0.280513685090853,0.280513685090853,0.280513685090853,0,0,0,"4","HIC","Finland",0,0,Inf,2033,2028,2036,2028,0,0,0,0
"France","FRA",2017,0.282552012910357,0.282552012910357,0.282552012910357,0.282552012910357,0,0,0,"4","HIC","France",0,0,Inf,2033,2027,2036,2028,0,0,0,0
"France","FRA",2018,0.286168670951946,0.286168670951946,0.286168670951946,0.286168670951946,0,0,0,"4","HIC","France",0,0,Inf,2033,2027,2036,2028,0,0,0,0
"France","FRA",2019,0.290020362163663,0.290020362163663,0.290020362163663,0.290020362163663,0,0,0,"4","HIC","France",0,0,Inf,2033,2027,2036,2028,0,0,0,0
"Gabon","GAB",2017,0.115640232564203,0.115640232564203,0.115640232564203,0.115640232564203,0,0,0,"9","UMIC","Gabon",0,0,Inf,2039,2033,2042,2034,0,0,0,0
"Gabon","GAB",2018,0.123340559826371,0.123340559826371,0.123340559826371,0.123340559826371,0,0,0,"9","UMIC","Gabon",0,0,Inf,2039,2033,2042,2034,0,0,0,0
"Gabon","GAB",2019,0.131631508754111,0.131631508754111,0.131631508754111,0.131631508754111,0,0,0,"9","UMIC","Gabon",0,0,Inf,2039,2033,2042,2034,0,0,0,0
"Gambia","GMB",2017,0.0804250416990681,0.0804250416990681,0.0804250416990681,0.0804250416990681,0,0,0,"9","LIC","The Gambia",0,0,Inf,2042,2035,2044,2036,0,0,0,0
"Gambia","GMB",2018,0.0870934458891099,0.0870934458891099,0.0870934458891099,0.0870934458891099,0,0,0,"9","LIC","The Gambia",0,0,Inf,2042,2035,2044,2036,0,0,0,0
"Gambia","GMB",2019,0.0943685847686775,0.0943685847686775,0.0943685847686775,0.0943685847686775,0,0,0,"9","LIC","The Gambia",0,0,Inf,2042,2035,2044,2036,0,0,0,0
"Georgia","GEO",2017,0.159354894072051,0.159354894072051,0.159354894072051,0.159354894072051,0,0,0,"9","LIC","Georgia",0,0,Inf,2036,2031,2040,2032,0,0,0,0
"Georgia","GEO",2018,0.163262238306699,0.163262238306699,0.163262238306699,0.163262238306699,0,0,0,"9","LIC","Georgia",0,0,Inf,2036,2031,2040,2032,0,0,0,0
"Georgia","GEO",2019,0.167740343972906,0.167740343972906,0.167740343972906,0.167740343972906,0,0,0,"9","LIC","Georgia",0,0,Inf,2036,2031,2040,2032,0,0,0,0
"Germany","DEU",2017,0.442872549491305,0.442872549491305,0.442872549491305,0.442872549491305,0,0,0,"1","UMIC","Germany",0,0,Inf,2026,2024,2029,2024,0,0,0,0
"Germany","DEU",2018,0.449400391596843,0.449400391596843,0.449400391596843,0.449400391596843,0,0,0,"1","UMIC","Germany",0,0,Inf,2026,2024,2029,2024,0,0,0,0
"Germany","DEU",2019,0.455976741617103,0.455976741617103,0.455976741617103,0.455976741617103,0,0,0,"1","UMIC","Germany",0,0,Inf,2026,2024,2029,2024,0,0,0,0
"Ghana","GHA",2017,0.156204142997339,0.156204142997339,0.156204142997339,0.156204142997339,0,0,0,"3","HIC","Ghana",0,0,Inf,2037,2031,2040,2031,0,0,0,0
"Ghana","GHA",2018,0.170585892328199,0.170585892328199,0.170585892328199,0.170585892328199,0,0,0,"3","HIC","Ghana",0,0,Inf,2037,2031,2040,2031,0,0,0,0
"Ghana","GHA",2019,0.185828268938186,0.185828268938186,0.185828268938186,0.185828268938186,0,0,0,"3","HIC","Ghana",0,0,Inf,2037,2031,2040,2031,0,0,0,0
"Greece","GRC",2017,0.332194424623038,0.332194424623038,0.332194424623038,0.332194424623038,0,0,0,"3","LMIC","Greece",0,0,Inf,2031,2026,2034,2027,0,0,0,0
"Greece","GRC",2018,0.336143332773506,0.336143332773506,0.336143332773506,0.336143332773506,0,0,0,"3","LMIC","Greece",0,0,Inf,2031,2026,2034,2027,0,0,0,0
"Greece","GRC",2019,0.34023673466254,0.34023673466254,0.34023673466254,0.34023673466254,0,0,0,"3","LMIC","Greece",0,0,Inf,2031,2026,2034,2027,0,0,0,0
"Grenada","GRD",2017,0.185954796714572,0.185954796714572,0.185954796714572,0.185954796714572,0,0,0,"7","HIC","Grenada",0,0,Inf,2037,2031,2039,2031,0,0,0,0
"Grenada","GRD",2018,0.189029501285608,0.189029501285608,0.189029501285608,0.189029501285608,0,0,0,"7","HIC","Grenada",0,0,Inf,2037,2031,2039,2031,0,0,0,0
"Grenada","GRD",2019,0.192537746965407,0.192537746965407,0.192537746965407,0.192537746965407,0,0,0,"7","HIC","Grenada",0,0,Inf,2037,2031,2039,2031,0,0,0,0
"Guatemala","GTM",2017,0.166577430715323,0.166577430715323,0.166577430715323,0.166577430715323,0,0,0,"6","UMIC","Guatemala",0,0,Inf,2038,2031,2040,2031,0,0,0,0
"Guatemala","GTM",2018,0.176423896380313,0.176423896380313,0.176423896380313,0.176423896380313,0,0,0,"6","UMIC","Guatemala",0,0,Inf,2038,2031,2040,2031,0,0,0,0
"Guatemala","GTM",2019,0.186879980812129,0.186879980812129,0.186879980812129,0.186879980812129,0,0,0,"6","UMIC","Guatemala",0,0,Inf,2038,2031,2040,2031,0,0,0,0
"Guinea","GIN",2017,0.0578010571048879,0.0578010571048879,0.0578010571048879,0.0578010571048879,0,0,0,"9","LIC","Guinea",0,0,Inf,2043,2037,2046,2037,0,0,0,0
"Guinea","GIN",2018,0.0633445455312006,0.0633445455312006,0.0633445455312006,0.0633445455312006,0,0,0,"9","LIC","Guinea",0,0,Inf,2043,2037,2046,2037,0,0,0,0
"Guinea","GIN",2019,0.069498552978098,0.069498552978098,0.069498552978098,0.069498552978098,0,0,0,"9","LIC","Guinea",0,0,Inf,2043,2037,2046,2037,0,0,0,0
"Guinea Bissau","GNB",2017,0.0947567228930761,0.0947567228930761,0.0947567228930761,0.0947567228930761,0,0,0,"9","LIC","Guinea-Bissau",0,0,Inf,2041,2034,2043,2035,0,0,0,0
"Guinea Bissau","GNB",2018,0.101660229715598,0.101660229715598,0.101660229715598,0.101660229715598,0,0,0,"9","LIC","Guinea-Bissau",0,0,Inf,2041,2034,2043,2035,0,0,0,0
"Guinea Bissau","GNB",2019,0.109116451985671,0.109116451985671,0.109116451985671,0.109116451985671,0,0,0,"9","LIC","Guinea-Bissau",0,0,Inf,2041,2034,2043,2035,0,0,0,0
"Guyana","GUY",2017,0.196108097360175,0.196108097360175,0.196108097360175,0.196108097360175,0,0,0,"7","UMIC","Guyana",0,0,Inf,2037,2030,2039,2031,0,0,0,0
"Guyana","GUY",2018,0.198123761035353,0.198123761035353,0.198123761035353,0.198123761035353,0,0,0,"7","UMIC","Guyana",0,0,Inf,2037,2030,2039,2031,0,0,0,0
"Guyana","GUY",2019,0.200597384205246,0.200597384205246,0.200597384205246,0.200597384205246,0,0,0,"7","UMIC","Guyana",0,0,Inf,2037,2030,2039,2031,0,0,0,0
"Haiti","HTI",2017,0.0840296738880162,0.0840296738880162,0.0840296738880162,0.0840296738880162,0,0,0,"9","LMIC","Haiti",0,0,Inf,2043,2036,2045,2036,0,0,0,0
"Haiti","HTI",2018,0.082049375437436,0.082049375437436,0.082049375437436,0.082049375437436,0,0,0,"9","LMIC","Haiti",0,0,Inf,2043,2036,2045,2036,0,0,0,0
"Haiti","HTI",2019,0.0805388141659671,0.0805388141659671,0.0805388141659671,0.0805388141659671,0,0,0,"9","LMIC","Haiti",0,0,Inf,2043,2036,2045,2036,0,0,0,0
"Honduras","HND",2017,0.301915165030618,0.301915165030618,0.301915165030618,0.301915165030618,0,0,0,"3","LMIC","Honduras",0,0,Inf,2033,2027,2035,2027,0,0,0,0
"Honduras","HND",2018,0.311805830803,0.311805830803,0.311805830803,0.311805830803,0,0,0,"3","LMIC","Honduras",0,0,Inf,2033,2027,2035,2027,0,0,0,0
"Honduras","HND",2019,0.321928844418013,0.321928844418013,0.321928844418013,0.321928844418013,0,0,0,"3","LMIC","Honduras",0,0,Inf,2033,2027,2035,2027,0,0,0,0
"Hungary","HUN",2017,0.216041896701637,0.216041896701637,0.216041896701637,0.216041896701637,0,0,0,"5","HIC","Hungary",0,0,Inf,2034,2029,2038,2030,0,0,0,0
"Hungary","HUN",2018,0.224102716138964,0.224102716138964,0.224102716138964,0.224102716138964,0,0,0,"5","HIC","Hungary",0,0,Inf,2034,2029,2038,2030,0,0,0,0
"Hungary","HUN",2019,0.232580125690868,0.232580125690868,0.232580125690868,0.232580125690868,0,0,0,"5","HIC","Hungary",0,0,Inf,2034,2029,2038,2030,0,0,0,0
"Iceland","ISL",2017,0.506869610910512,0.506869610910512,0.506869610910512,0.506869610910512,0,0,0,"1","HIC","Iceland",0,0,2018,2018,2018,2018,2018,0,0,0,0
"Iceland","ISL",2018,0.513123021276662,0.513123021276662,0.513123021276662,0.513123021276662,0,0,0,"1","HIC","Iceland",0,0,2018,2018,2018,2018,2018,0,0,0,0
"Iceland","ISL",2019,0.519322473433101,0.519322473433101,0.519322473433101,0.519322473433101,0,0,0,"1","HIC","Iceland",0,0,2018,2018,2018,2018,2018,0,0,0,0
"India","IND",2017,0.130899651876738,0.130899651876738,0.130899651876738,0.130899651876738,0,0,0,"8","LMIC","India",0,0,Inf,2039,2032,2041,2033,0,0,0,0
"India","IND",2018,0.139734030310786,0.139734030310786,0.139734030310786,0.139734030310786,0,0,0,"8","LMIC","India",0,0,Inf,2039,2032,2041,2033,0,0,0,0
"India","IND",2019,0.149157480842685,0.149157480842685,0.149157480842685,0.149157480842685,0,0,0,"8","LMIC","India",0,0,Inf,2039,2032,2041,2033,0,0,0,0
"Indonesia","IDN",2017,0.0419387408891978,0.0419387408891978,0.0419387408891978,0.0419387408891978,0,0,0,"9","LMIC","Indonesia",0,0,Inf,2045,2039,2048,2040,0,0,0,0
"Indonesia","IDN",2018,0.0426345825817603,0.0426345825817603,0.0426345825817603,0.0426345825817603,0,0,0,"9","LMIC","Indonesia",0,0,Inf,2045,2039,2048,2040,0,0,0,0
"Indonesia","IDN",2019,0.0435245722530084,0.0435245722530084,0.0435245722530084,0.0435245722530084,0,0,0,"9","LMIC","Indonesia",0,0,Inf,2045,2039,2048,2040,0,0,0,0
"Iran","IRN",2017,0.229985666170482,0.229985666170482,0.229985666170482,0.229985666170482,0,0,0,"5","LMIC","Iran",0,0,Inf,2035,2029,2038,2030,0,0,0,0
"Iran","IRN",2018,0.23579131868888,0.23579131868888,0.23579131868888,0.23579131868888,0,0,0,"5","LMIC","Iran",0,0,Inf,2035,2029,2038,2030,0,0,0,0
"Iran","IRN",2019,0.241910246129835,0.241910246129835,0.241910246129835,0.241910246129835,0,0,0,"5","LMIC","Iran",0,0,Inf,2035,2029,2038,2030,0,0,0,0
"Iraq","IRQ",2017,0.126135926002615,0.126135926002615,0.126135926002615,0.126135926002615,0,0,0,"9","UMIC","Iraq",0,0,Inf,2039,2033,2042,2034,0,0,0,0
"Iraq","IRQ",2018,0.128968151119965,0.128968151119965,0.128968151119965,0.128968151119965,0,0,0,"9","UMIC","Iraq",0,0,Inf,2039,2033,2042,2034,0,0,0,0
"Iraq","IRQ",2019,0.132260831604416,0.132260831604416,0.132260831604416,0.132260831604416,0,0,0,"9","UMIC","Iraq",0,0,Inf,2039,2033,2042,2034,0,0,0,0
"Ireland","IRL",2017,0.236251596028563,0.236251596028563,0.236251596028563,0.236251596028563,0,0,0,"5","HIC","Ireland",0,0,Inf,2035,2029,2038,2030,0,0,0,0
"Ireland","IRL",2018,0.239699513594868,0.239699513594868,0.239699513594868,0.239699513594868,0,0,0,"5","HIC","Ireland",0,0,Inf,2035,2029,2038,2030,0,0,0,0
"Ireland","IRL",2019,0.243485635636657,0.243485635636657,0.243485635636657,0.243485635636657,0,0,0,"5","HIC","Ireland",0,0,Inf,2035,2029,2038,2030,0,0,0,0
"Israel","ISR",2017,0.271718340039636,0.271718340039636,0.271718340039636,0.271718340039636,0,0,0,"4","HIC","Israel",0,0,Inf,2034,2028,2037,2029,0,0,0,0
"Israel","ISR",2018,0.273466557467175,0.273466557467175,0.273466557467175,0.273466557467175,0,0,0,"4","HIC","Israel",0,0,Inf,2034,2028,2037,2029,0,0,0,0
"Israel","ISR",2019,0.275479783876593,0.275479783876593,0.275479783876593,0.275479783876593,0,0,0,"4","HIC","Israel",0,0,Inf,2034,2028,2037,2029,0,0,0,0
"Italy","ITA",2017,0.275637897712167,0.275637897712167,0.275637897712167,0.275637897712167,0,0,0,"4","HIC","Italy",0,0,Inf,2033,2027,2036,2028,0,0,0,0
"Italy","ITA",2018,0.28125172939503,0.28125172939503,0.28125172939503,0.28125172939503,0,0,0,"4","HIC","Italy",0,0,Inf,2033,2027,2036,2028,0,0,0,0
"Italy","ITA",2019,0.287122494755406,0.287122494755406,0.287122494755406,0.287122494755406,0,0,0,"4","HIC","Italy",0,0,Inf,2033,2027,2036,2028,0,0,0,0
"Jamaica","JAM",2017,0.185701567384311,0.185701567384311,0.185701567384311,0.185701567384311,0,0,0,"9","UMIC","Jamaica",0,0,Inf,2037,2031,2040,2031,0,0,0,0
"Jamaica","JAM",2018,0.186550362897669,0.186550362897669,0.186550362897669,0.186550362897669,0,0,0,"9","UMIC","Jamaica",0,0,Inf,2037,2031,2040,2031,0,0,0,0
"Jamaica","JAM",2019,0.187816556177934,0.187816556177934,0.187816556177934,0.187816556177934,0,0,0,"9","UMIC","Jamaica",0,0,Inf,2037,2031,2040,2031,0,0,0,0
"Japan","JPN",2017,0.258004125951659,0.258004125951659,0.258004125951659,0.258004125951659,0,0,0,"4","HIC","Japan",0,0,Inf,2033,2027,2037,2029,0,0,0,0
"Japan","JPN",2018,0.264887040961536,0.264887040961536,0.264887040961536,0.264887040961536,0,0,0,"4","HIC","Japan",0,0,Inf,2033,2027,2037,2029,0,0,0,0
"Japan","JPN",2019,0.27201574140413,0.27201574140413,0.27201574140413,0.27201574140413,0,0,0,"4","HIC","Japan",0,0,Inf,2033,2027,2037,2029,0,0,0,0
"Jordan","JOR",2017,0.30830523747008,0.30830523747008,0.30830523747008,0.30830523747008,0,0,0,"3","UMIC","Jordan",0,0,Inf,2033,2027,2035,2027,0,0,0,0
"Jordan","JOR",2018,0.315525793929294,0.315525793929294,0.315525793929294,0.315525793929294,0,0,0,"3","UMIC","Jordan",0,0,Inf,2033,2027,2035,2027,0,0,0,0
"Jordan","JOR",2019,0.323068643972465,0.323068643972465,0.323068643972465,0.323068643972465,0,0,0,"3","UMIC","Jordan",0,0,Inf,2033,2027,2035,2027,0,0,0,0
"Kazakhstan","KAZ",2017,0.271982586103326,0.271982586103326,0.271982586103326,0.271982586103326,0,0,0,"3","UMIC","Kazakhstan",0,0,Inf,2032,2027,2036,2028,0,0,0,0
"Kazakhstan","KAZ",2018,0.285144122934997,0.285144122934997,0.285144122934997,0.285144122934997,0,0,0,"3","UMIC","Kazakhstan",0,0,Inf,2032,2027,2036,2028,0,0,0,0
"Kazakhstan","KAZ",2019,0.299278689223004,0.299278689223004,0.299278689223004,0.299278689223004,0,0,0,"3","UMIC","Kazakhstan",0,0,Inf,2032,2027,2036,2028,0,0,0,0
"Kenya","KEN",2017,0.0516569426410778,0.0516569426410778,0.0516569426410778,0.0516569426410778,0,0,0,"9","LMIC","Kenya",0,0,Inf,2044,2038,2046,2038,0,0,0,0
"Kenya","KEN",2018,0.0559975530734426,0.0559975530734426,0.0559975530734426,0.0559975530734426,0,0,0,"9","LMIC","Kenya",0,0,Inf,2044,2038,2046,2038,0,0,0,0
"Kenya","KEN",2019,0.0608462736694068,0.0608462736694068,0.0608462736694068,0.0608462736694068,0,0,0,"9","LMIC","Kenya",0,0,Inf,2044,2038,2046,2038,0,0,0,0
"Kiribati","KIR",2017,0.0656997593874009,0.0656997593874009,0.0656997593874009,0.0656997593874009,0,0,0,"9","LMIC","Kiribati",0,0,Inf,2044,2037,2046,2038,0,0,0,0
"Kiribati","KIR",2018,0.0650653268500196,0.0650653268500196,0.0650653268500196,0.0650653268500196,0,0,0,"9","LMIC","Kiribati",0,0,Inf,2044,2037,2046,2038,0,0,0,0
"Kiribati","KIR",2019,0.0647334145001596,0.0647334145001596,0.0647334145001596,0.0647334145001596,0,0,0,"9","LMIC","Kiribati",0,0,Inf,2044,2037,2046,2038,0,0,0,0
"Kuwait","KWT",2017,0.310728059536254,0.310728059536254,0.310728059536254,0.310728059536254,0,0,0,"2","HIC","Kuwait",0,0,Inf,2032,2027,2035,2027,0,0,0,0
"Kuwait","KWT",2018,0.319702910179525,0.319702910179525,0.319702910179525,0.319702910179525,0,0,0,"2","HIC","Kuwait",0,0,Inf,2032,2027,2035,2027,0,0,0,0
"Kuwait","KWT",2019,0.329026295867428,0.329026295867428,0.329026295867428,0.329026295867428,0,0,0,"2","HIC","Kuwait",0,0,Inf,2032,2027,2035,2027,0,0,0,0
"Kyrgyzstan","KGZ",2017,0.094938302345715,0.094938302345715,0.094938302345715,0.094938302345715,0,0,0,"9","LMIC","Kyrgyzstan",0,0,Inf,2040,2034,2044,2035,0,0,0,0
"Kyrgyzstan","KGZ",2018,0.0973553535914435,0.0973553535914435,0.0973553535914435,0.0973553535914435,0,0,0,"9","LMIC","Kyrgyzstan",0,0,Inf,2040,2034,2044,2035,0,0,0,0
"Kyrgyzstan","KGZ",2019,0.100295771968371,0.100295771968371,0.100295771968371,0.100295771968371,0,0,0,"9","LMIC","Kyrgyzstan",0,0,Inf,2040,2034,2044,2035,0,0,0,0
"Lao PDR","LAO",2017,0.131962998637729,0.131962998637729,0.131962998637729,0.131962998637729,0,0,0,"9","LMIC","Laos",0,0,Inf,2039,2032,2042,2033,0,0,0,0
"Lao PDR","LAO",2018,0.136480031274852,0.136480031274852,0.136480031274852,0.136480031274852,0,0,0,"9","LMIC","Laos",0,0,Inf,2039,2032,2042,2033,0,0,0,0
"Lao PDR","LAO",2019,0.141484962167117,0.141484962167117,0.141484962167117,0.141484962167117,0,0,0,"9","LMIC","Laos",0,0,Inf,2039,2032,2042,2033,0,0,0,0
"Latvia","LVA",2017,0.161016230331315,0.161016230331315,0.161016230331315,0.161016230331315,0,0,0,"9","HIC","Latvia",0,0,Inf,2037,2031,2040,2032,0,0,0,0
"Latvia","LVA",2018,0.167001919166613,0.167001919166613,0.167001919166613,0.167001919166613,0,0,0,"9","HIC","Latvia",0,0,Inf,2037,2031,2040,2032,0,0,0,0
"Latvia","LVA",2019,0.173472244611252,0.173472244611252,0.173472244611252,0.173472244611252,0,0,0,"9","HIC","Latvia",0,0,Inf,2037,2031,2040,2032,0,0,0,0
"Lebanon","LBN",2017,0.261524610943844,0.261524610943844,0.261524610943844,0.261524610943844,0,0,0,"4","UMIC","Lebanon",0,0,Inf,2034,2028,2037,2029,0,0,0,0
"Lebanon","LBN",2018,0.267532746038895,0.267532746038895,0.267532746038895,0.267532746038895,0,0,0,"4","UMIC","Lebanon",0,0,Inf,2034,2028,2037,2029,0,0,0,0
"Lebanon","LBN",2019,0.273947856855937,0.273947856855937,0.273947856855937,0.273947856855937,0,0,0,"4","UMIC","Lebanon",0,0,Inf,2034,2028,2037,2029,0,0,0,0
"Lesotho","LSO",2017,0.156159596597254,0.156159596597254,0.156159596597254,0.156159596597254,0,0,0,"8","LMIC","Lesotho",0,0,Inf,2038,2031,2040,2032,0,0,0,0
"Lesotho","LSO",2018,0.164559984627528,0.164559984627528,0.164559984627528,0.164559984627528,0,0,0,"8","LMIC","Lesotho",0,0,Inf,2038,2031,2040,2032,0,0,0,0
"Lesotho","LSO",2019,0.173594212565757,0.173594212565757,0.173594212565757,0.173594212565757,0,0,0,"8","LMIC","Lesotho",0,0,Inf,2038,2031,2040,2032,0,0,0,0
"Liberia","LBR",2017,0.070530707802691,0.070530707802691,0.070530707802691,0.070530707802691,0,0,0,"9","LIC","Liberia",0,0,Inf,2042,2036,2045,2036,0,0,0,0
"Liberia","LBR",2018,0.0765135879905557,0.0765135879905557,0.0765135879905557,0.0765135879905557,0,0,0,"9","LIC","Liberia",0,0,Inf,2042,2036,2045,2036,0,0,0,0
"Liberia","LBR",2019,0.0831103213426013,0.0831103213426013,0.0831103213426013,0.0831103213426013,0,0,0,"9","LIC","Liberia",0,0,Inf,2042,2036,2045,2036,0,0,0,0
"Libya","LBY",2017,0.103217847326819,0.103217847326819,0.103217847326819,0.103217847326819,0,0,0,"9","UMIC","Libya",0,0,Inf,2039,2033,2043,2034,0,0,0,0
"Libya","LBY",2018,0.10810792495503,0.10810792495503,0.10810792495503,0.10810792495503,0,0,0,"9","UMIC","Libya",0,0,Inf,2039,2033,2043,2034,0,0,0,0
"Libya","LBY",2019,0.113456351048508,0.113456351048508,0.113456351048508,0.113456351048508,0,0,0,"9","UMIC","Libya",0,0,Inf,2039,2033,2043,2034,0,0,0,0
"Lithuania","LTU",2017,0.117564326633889,0.117564326633889,0.117564326633889,0.117564326633889,0,0,0,"9","HIC","Lithuania",0,0,Inf,2038,2032,2042,2034,0,0,0,0
"Lithuania","LTU",2018,0.12303055779245,0.12303055779245,0.12303055779245,0.12303055779245,0,0,0,"9","HIC","Lithuania",0,0,Inf,2038,2032,2042,2034,0,0,0,0
